Business Type,Business Name,Location Address Line 1,Location Address Line 2,Location City,Location State,Location Zip,Location County,VoicePhone,EmailAddress,RPLastName,RPFirstName,RPMiddleName,RPSuffix,RPEmail,Dispenses Naloxone,CredentialStatus,CredentialStatusReason,License Number,Subcategory Code,Location Address Line 3,LocationLat,LocationLong,MailingAddressLine1,MailingAddressLine2,MailingAddressLine3,MailingCity,MailingState,MailingZip,FaxPhone,License Prefix,Ohio Drug Category,Business Type,PracticeTypeDescription,DateofFirstLicensure,EffectiveDate,ExpirationDate,LegalFiles,RPCredentialTypePrefix,FacilityID,StateID,Abbreviation,MedicareID,MedicaidID,ClosedDate,LicensedBedTotal,OpenDate,BedEffectiveDate,CertifiedBedTotal,SortOrder,HC_Name,HC_Phone,HC_Email,MD_Name,MD_Phone,MD_Email,AD_Name,AD_Phone,AD_Email,EHD_Name,EHD_Phone,EHD_Email,ND_Name,ND_Phone,ND_Email,VS_Name,VS_Phone,VS_Email,FO_Name,FO_Phone,FO_Email,PIO_Name,PIO_Phone,PIO_Email,EPI_Name,EPI_Phone,EPI_Email,ERC_Name,ERC_Phone,ERC_Email,AHC_Name,AHC_Phone,AHC_Email,DHC_Name,DHC_Phone,DHC_Email,DR_Name,DR_Phone,DR_Email,AC_Name,AC_Phone,AC_Email,HE_Name,HE_Phone,HE_Email,Population,LHDId,Business Type Category  ,Hospital Type ,NATCEP Type ,LHDType,LHDCountyCity,LHDStatus,LHDDistrict,ContractingWith,Website,BusinessTypeCategoryDesc,HospitalTypeDesc,NATCEPTypeDesc,Data Source,CombinedWith,LHDIdOld,Active Facility
WomensClinic,TALBERT HOUSE - ADAPT FOR WOMEN,3009 Burnet Ave,,Cincinnati,OH,45219,Hamilton,(513) 751-7747,karla.wilson@talberthouse.org,IGBONEGUN,ERICKA,RAYE,CNP,,FALSE,Active,,22769500,,,39.134096,-84.50132,3009 BURNET AVENUE,,,CINCINNATI,OH,45251,,CL,Clinic - Category 3,UR ,Corporation,6/7/17,4/1/19,3/31/21,No,,,,,,,,,,,,1025055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
MedicalFacility,"TALBERT HOUSE, INC/ADAPT FOR MEN",3009 Burnet Ave,,Cincinnati,OH,45219,Hamilton,(513) 751-7747,karla.wilson@talberthouse.org,IGBONEGUN,ERICKA,RAYE,CNP,,FALSE,Active,,21412200,,,39.134096,-84.50132,3009 BURNET AVENUE,,,CINCINNATI,OH,45219,,CL,Clinic - Category 3,CL ,Company,11/4/03,4/1/19,3/31/21,No,,,,,,,,,,,,1025072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
SubstanceHelp,THE CROSSROADS CENTER MEDICATION ASSISTED PROGRAM,3009 Burnet Ave,,Cincinnati,OH,45219,Hamilton,(513) 475-5385,rrsoriav@yahoo.com,SORIA,ROBERTO,RAUL,MD,,FALSE,Active,,22360450,,,39.134096,-84.50132,3009 BURNET AVE.,,,CINCINNATI,OH,45219,(513) 332-0368,STP,Opioid Treatment Program - Category 3,OTP ,Corporation,10/21/13,4/1/19,3/31/21,No,,,,,,,,,,,,1025373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,Out Patient Treatment-Buprenorphine,,,PharmacyBoard,,,TRUE
MedicalFacility,WHOLE HEALTH MED GROUP PC,301 E 4th St, 9 NORTH,Cincinnati,OH,45202,Hamilton,615-468-5507,licensing@premisehealth.com,WILLING,MICHAEL,J.,MD,,FALSE,Active,,22137500,,,39.100584,-84.507617,5500 MARYLAND WAY, STE. 200,,BRENTWOOD,TN,37027,(440) 523-3101,CL,Clinic - Category 2,CL ,Corporation,7/5/11,4/1/19,3/31/21,No,,,,,,,,,,,,1028957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
SubstanceHelp,CENTRAL COMMUNITY HEALTH BOARD OPIOID AGONIST TREATMENT PROGRAM,3020 Vernon Pl,,Cincinnati,OH,45219,Hamilton,(513) 559-2061,jsilvani@cchbinc.com,COOPER,EMMETT,,,,FALSE,Active,,21454700,,,39.134121,-84.498799,3020 VERNON PLACE,,,CINCINNATI,OH,45219,(513) 559-2077,STP,Opioid Treatment Program - Category 3,OTP ,Company,8/10/04,4/1/19,3/31/21,No,,,,,,,,,,,,1004224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,Out Patient Treatment-Buprenorphine,,,PharmacyBoard,,,TRUE
Surgery,THE SKIN CANCER CENTER LTD,3024 BURNET AVE,,CINCINNATI,OH,45219,HAMILTON,(513)221-2828,theskincancercenteroh@yahoo.com,,,,,,FALSE,ACTIVE,,OHL40337,,,39.134255,-84.50095,,,,,,,(513) 872-5721,,,L61,,,,,,,OHL40337,0771AS,SL-AS,,,,1,10/17/05,10/17/05,0,2025705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,OHAL,,,TRUE
Mental,CENTRAL CLINIC OUTPATIENT SERVICES,311 ALBERT SABIN WAY,,CINCINNATI,OH,45229,Hamilton,(513) 558-9006,lisa.steffen@uc.edu,LU,SUNNY,,,,FALSE,Active,,22838750,,,,,CENTRAL PSYCHIATRIC CLINIC 311 ALBERT SABIN WAY,,,CINCINNATI,OH,45229,(513) 558-3880,CL,Clinic - Category 2,MH ,Corporation,12/14/17,4/1/19,3/31/21,No,,,,,,,,,,,,1004221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,Mental Health,,,PharmacyBoard,,,TRUE
Mental,MENTAL HEALTH ACCESS POINT,311 Albert Sabin Way,,Cincinnati,OH,45229,Hamilton,(513) 558-9006,steffenl@centralclinic.org,LU,SUNNY,,,,FALSE,Active,,21179850,,,39.139414,-84.502386,311 ALBERT SABIN WAY,,,CINCINNATI,OH,45229,,CL,Clinic - Category 3,MH ,Company,1/14/00,6/26/19,3/31/21,No,,,,,,,,,,,,1015875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,Mental Health,,,PharmacyBoard,,,TRUE
MedicalFacility,"TALBERT HOUSE, INC/SPRING GROVE CTR BEEKMAN CENTER CORNERSTONE",3129 Spring Grove Ave,,Cincinnati,OH,45225,Hamilton,(513) 751-7747,karla.wilson@talberthouse.org,BAUER,THOMAS,,APRN,,FALSE,Active,,21412300,,,39.138296,-84.541951,3129 SPRING GROVE AVENUE,,,CINCINNATI,OH,45225,,CL,Clinic - Category 3,CL ,Corporation,11/4/03,4/1/19,3/31/21,No,,,,,,,,,,,,1025073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
SubstanceHelp,"UNIVERSITY OF CINCINNATI PHYSICIANS COMPANY, LLC",3131 Harvey Ave,,Cincinnati,OH,45229,Hamilton,(513) 585-9727,john.mallery@uchealth.com,WILDER,CHRISTINE,MARIE,MD,,FALSE,Active,,22334550,,,39.136257,-84.498907,260 STETSON STREET, STE. 3200,,CINCINNATI,OH,45219,(513) 585-9736,STP,Opioid Treatment Program - Category 3,OTP ,Limited Liability Company,7/24/13,4/1/19,3/31/21,No,,,,,,,,,,,,1027231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,Out Patient Treatment-Buprenorphine,,,PharmacyBoard,,,TRUE
UrgentCare,MERCY HEALTH - WESTERN HILLS MEDICAL CENTER,3131 Queen City Ave,,Cincinnati,OH,45238,Hamilton,(513) 215-0830,tkash@mercy.com,WHITE,STEPHEN,J.,RPH,whitesmsbk@yahoo.com,TRUE,Active,,20041150,,,39.13624,-84.605546,3300 MERCY HEALTH BLVD,,,CINCINNATI,OH,45211,(513) 389-5232,CL,Clinic - Category 3,ED ,Corporation,12/3/81,4/1/19,3/31/21,No,,,,,,,,,,,,1016031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,Free Standing Hospital Emergency Department,,,PharmacyBoard,,,TRUE
NursingAssisted,PRESERVE OPERATING CO. LLC.,315 LILIENTHAL AVENUE,,CINCINNATI,OH,45204,HAMILTON,(513)471-8667,admin.riverside@trilliumhcg.com,,,,,,FALSE,ACTIVE,,OHL01677,,,39.082911,-84.584998,,,,,,,(513) 557-3629,,,L11,,,,,,,OHL01677,0187N,SL-NH,,,,65,2/1/50,4/15/15,0,2021155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
HospitalsGeneral,TRIHEALTH EVENDALE HOSPITAL,3155 Glendale Milford Rd,,Cincinnati,OH,45241,Hamilton,513-853-1632,steve_shepherd@trihealth.com,PAYNE,MELISSA,ANN,RPH,melissa_payne@trihealth.com,FALSE,Active,,22275900,,,39.253779,-84.419879,3155 GLENDALE MILFORD ROAD,,,CINCINNATI,OH,45241,513-569-6305,PMY,Pharmacy - Category 3,HS ,Corporation,1/28/13,4/1/19,3/31/21,No,,,,,,,,,,,,1026269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Hospital,,,PharmacyBoard,,,TRUE
HospitalsGeneral,UC - MEDICAL CENTER - RIDGEWAY,3200 Burnet Ave,,Cincinnati,OH,45229,Hamilton,(859) 585-9755,allison.burns@uchealth.com,FRANKS,ZACHARY,JOHN,RPH,zfranks12@gmail.com,FALSE,Active,,22647400,,,39.136742,-84.500679,3200 BURNETT AVENUE,,,CINCINNATI,OH,45229,(513) 585-9765,PMY,Pharmacy - Category 3,HS ,Limited Liability Company,8/31/16,4/1/19,3/31/21,No,,,,,,,,,,,,1026703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Hospital,,,PharmacyBoard,,,TRUE
HospitalsGeneral,DEPARTMENT OF VETERANS AFFAIRS,3200 VINE ST,,CINCINNATI,OH,45220,HAMILTON,(800)123-4560,,,,,,,FALSE,ACTIVE,,OH03101,,,39.137929,-84.509344,,,,,,,          ,,,19,,,,,,,OH03101,,HOSP-NP,36003F,,,,5/19/05,,,2007607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,,,,,,,,Hospital,,,OHAL,,,TRUE
NursingAssisted,"COVENANT VILLAGE OF GREEN TOWNSHIP, LLC",3210 WEST FORK ROAD,,CINCINNATI,OH,45211,HAMILTON,(513)605-3000,amullowney@hcmg.com,,,,,,FALSE,ACTIVE,,OHL41654,,,39.182985,-84.594844,,,,,,,          ,,,L11,,,,,,,OHL41654,2616N,SL-NH,,,,99,12/11/12,12/11/12,0,2006522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
MedicalFacility,"TriHealth G, LLC",3219 Clifton Ave Ste 330,,Cincinnati,OH,45220,Hamilton,(513) 865-2239,matthew_broderick@trihealth.com,Broderick,Matthew,Cullen,,broderickmc@gmail.com,FALSE,Active,,260000071,,,39.139982,-84.519786,3219 Clifton Ave Ste 330,,,Cincinnati,OH,45220-2452,(513) 852-7437,CL,Clinic - Category 2,CL ,Limited Liability Company,6/19/18,4/1/19,3/31/21,No,,,,,,,,,,,,1026281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
HospitalsChild,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER MEDICAL CENTER,3229 Burnet Ave,,Cincinnati,OH,45229,Hamilton,(513) 636-3022,john.hingl@cchmc.org,HINGL,JOHN,FRIEDRICH,"RPH, MBA",john.hingl@cchmc.org,FALSE,Active,,22290850,,,39.137384,-84.500965,C/O TIMOTHY PARSONS," PHARMD 3333 BURNET AVE., ML 15010",,CINCINNATI,OH,45229,(513) 636-4600,PMY,Pharmacy - Category 2,HS ,Corporation,4/2/13,4/1/19,3/31/21,No,,,,,,,,,,,,1004782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Hospital,,,PharmacyBoard,,,TRUE
HospitalsChild,SHRINERS HOSPITALS FOR CHILDREN,3229 BURNETT AVENUE,,CINCINNATI,OH,45229,HAMILTON,(513)872-6000,,,,,,,FALSE,ACTIVE,,OH04918,,,39.138125,-84.500885,,,,,,,(513) 872-6999,,,16,,,,,,,OH04918,1808AHR,HOSP-CHD,363308,,,,5/13/11,,,2023569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,,,,,,,,Hospital,,,OHAL,,,TRUE
HospitalsGeneral,MERCY HOSPITAL WEST,3300 MERCY HEALTH BLVD,,CINCINNATI,OH,45211,HAMILTON,(513)215-5000,,,,,,,FALSE,ACTIVE,,OH02364,,,39.1538,-84.6009,,,,,,,(513) 215-0962,,,11,,,,,,,OH02364,1026AHR,HOSP-ACU,360234,171362,,,,,,2016359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,Hospital,,,OHAL,,,TRUE
Surgery,Mercy Health West ENT,3301 Mercy Health Blvd Ste 500,,Cincinnati,OH,45211,Hamilton,(513) 936-0500,mmcrenshaw@mercy.com,"ZIMMER,",LEE,,MD,,FALSE,Active,,260000429,,,39.18006,-84.597438,3301 Mercy Health Blvd Ste 500,,,Cincinnati,OH,45211-1117,,CL,Clinic - Category 2,AS ,Limited Liability Company,4/12/19,4/12/19,3/31/21,No,,,,,,,,,,,,1016284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,PharmacyBoard,,,TRUE
Surgery,MERCY HEALTH WEST MOB II,3310 Mercy Health Blvd,,Cincinnati,OH,45211,Hamilton,(513) 215-0830,tkash@mercy.com,ASH,TERESA,KAY,RPH,tkash@mercy.com,FALSE,Active,,22608650,,,39.180091,-84.597036,3300 MERCY HEALTH BLVD,,,CINCINNATI,OH,45211,(513) 451-7310,FCY,Facility - Category 3,AS ,Limited Liability Company,7/11/17,4/1/19,3/31/21,No,,,,,,,,,,,,1016286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,PharmacyBoard,,,TRUE
MedicalFacility,CINCINNATI EYE INSTITUTE,3310 Mercy Health Blvd Ste 220,,Cincinnati,OH,45211,Hamilton,(513) 569-3741,tknight@cincinnatieye.com,MECOLI,GREGORY,,MD,,FALSE,Active,,22552050,,,39.180091,-84.597036,1945 CEI DRIVE,,,CINCINNATI,OH,45242,(513) 542-6554,CL,Clinic - Category 2,CL ,Corporation,11/13/15,4/2/19,3/31/21,No,,,,,,,,,,,,1004797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
PainManagement,PAIN SPECIALISTS OF CINCINNATI,3328 Westbourne Dr,,Cincinnati,OH,45248,Hamilton,(513) 922-2204,sgrubb@paincincinnati.com,TAYEB,ZEESHAN,,,,FALSE,Active,,22543350,,,39.147075,-84.628697,3328 WESTBOURNE DR.,,,CINCINNATI,OH,45248,,STP,Pain Management Clinic - Category 3,PMC ,Limited Liability Company,8/27/15,4/1/19,3/31/21,No,,,,,,,,,,,,1019931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,Pain Management Clinic,,,PharmacyBoard,,,TRUE
HospitalsChild,CHILDREN'S HOSPITAL MEDICAL CENTER,3333 BURNET AVENUE,,CINCINNATI,OH,45229,HAMILTON,(513)636-3333,Michael.Fisher@cchmc.org,,,,,,FALSE,ACTIVE,,OH02376,,,39.140683,-84.500604,,,,,,,(513) 636-7144,,,16,,,,,,,OH02376,1186AHR,HOSP-CHD,363300,1473285,,,,,,2004582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,,,,,,,,Hospital,,,OHAL,,,TRUE
MedicalFacility,ROCKDALE ACADEMY HEALTH CENTER,335 Rockdale Ave,,Cincinnati,OH,45229,Hamilton,(513) 363-4704,trisha.wendling@cchmc.org,CROSBY,LISA,,APRN,,FALSE,Active,,22387750,,,39.145121,-84.501525,335 ROCKDALE AVENUE,,,CINCINNATI,OH,45229,(513) 636-7247,CL,Clinic - Category 2,CL ,Corporation,2/4/14,4/1/19,3/31/21,No,,,,,,,,,,,,1022777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
SubstanceHelp,CENTER FOR HEALTH AND INNOVATIVE LEARNING LLC,3352 Jefferson Ave,,Cincinnati,OH,45220,Hamilton,(513) 550-1038,dan4aud@fuse.net,NELSON,DANIEL,A.,MD,,FALSE,Active,,22793850,,,39.14182,-84.514531,3427 WHITFIELD AVE.,,,CINCINNATI,OH,45220,1958,STP,Office-Based Opioid Treatment - Category 3,OBOT ,Limited Liability Company,9/11/17,4/1/19,3/31/21,No,,,,,,,,,,,,1004144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,Office-based Opioid Treatment Center,,,PharmacyBoard,,,TRUE
NursingAssisted,CHS - SPRINGDALE INC.,3464 SPRINGDALE ROAD,,CINCINNATI,OH,45251,HAMILTON,(513)741-4888,wrice@carington.com,,,,,,FALSE,ACTIVE,,OHL40557,,,39.25181,-84.592498,,,,,,,(513) 741-4890,,,L11,,,,,,,OHL40557,2454N,SL-NH,,,,92,10/26/06,10/26/06,0,2004712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,GARDEN PARK HEALTH CARE CENTER LLC,3536 WASHINGTON AVE,,CINCINNATI,OH,45229,HAMILTON,(513)751-4900,marcih@gardenparkhealth.com,,,,,,FALSE,ACTIVE,,OH00358,,,39.146029,-84.494947,,,,,,,(513) 569-4387,,,21,,,,,,,OH00358,1028N,SNF/NF,365529,306768,,60,,5/16/13,60,2009980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,Nursing Home (Certified and Licensed),,,OHAL,,,TRUE
NursingAssisted,"GARDEN PARK HEALTH CARE CENTER, LLC",3544 WASHINGTON AVENUE,,CINCINNATI,OH,45229,HAMILTON,(513)751-4900,marcih@gardenparkhealth.com,,,,,,FALSE,ACTIVE,,OHL01700,,,39.146203,-84.494924,,,,,,,(513) 569-4387,,,L11,,,,,,,OHL01700,1028N,SL-NH,,,,60,11/1/54,5/16/13,0,2009981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,"EPISCOPAL RETIREMENT HOMES, INC.",3550 SHAW AVENUE,,CINCINNATI,OH,45208,HAMILTON,(513)533-5002,santoun@erslife.org,,,,,,FALSE,ACTIVE,,OHL01671,,,39.14082,-84.439832,,,,,,,(513) 533-5096,,,L11,,,,,,,OHL01671,0034N,SL-NH,,,,88,5/1/64,9/11/19,0,2008658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
MedicalFacility,CCPC AMBROSE H. CLEMENT HEALTH CENTER,3559 Reading Rd Ste 101,,Cincinnati,OH,45229,Hamilton,(513) 357-7293,geneva.goode@cincinnati-oh.gov,Gonzales,Yury,Raul,,yuryrgonzales@gmail.com,FALSE,Active,,22513150,,,39.14634,-84.489938,3559 Reading Rd Ste 101,,,Cincinnati,OH,45229-2666,(513) 357-7353,CL,Clinic - Category 3,CL ,Company,5/5/15,4/1/19,3/31/21,No,,,,,,,,,,,,1004029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
UrgentCare,"Occupational Health Centers of Ohio, P.A.",356 Three Rivers Pkwy,,Addyston,OH,45001-2553,Hamilton,(717) 884-7414,cassagreen@selectmedical.com,Charlton,Edgar,Lee,,ed.charlton@gmail.com,FALSE,Active,,260000247,,,,,4714 Gettysburg Road Attn: Legal Dept-Concentra Licensing,,,Mechanicsburg,PA,17055,(513) 467-2560,CL,Clinic - Category 2,UR ,Corporation,11/20/18,4/1/19,3/31/21,No,,,,,,,,,,,,1018474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
UrgentCare,DOCTOR'S URGENT CARE OFFICE,360 Glensprings Dr,,Springdale,OH,45246,Hamilton,(513) 671-5050,mstickle@amcareinc.com,Hum,Rick,L,,humrickmd@gmail.com,FALSE,Active,,20341600,,,39.291862,-84.484831,935 STATE ROUTE 28,,,MILFORD,OH,45150,(513) 671-3012,CL,Clinic - Category 3,UR ,Company,12/28/82,4/1/19,3/31/21,No,,,,,,,,,,,,1007951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
NursingAssisted,"ASTORIA PLACE OF CINCINNATI, LLC",3627 HARVEY AVENUE,,CINCINNATI,OH,45229,HAMILTON,(513)961-8881,jralphy@astoriaplacecincinnati.com,,,,,,FALSE,ACTIVE,,OHL01840,,,39.149328,-84.496181,,,,,,,(513) 872-8930,,,L11,,,,,,,OHL01840,1026N,SL-NH,,,,97,9/1/58,8/1/02,0,2001946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
MedicalFacility,The Little Clinic of Ohio LLC,3636 Springdale Rd,,Cincinnati,OH,45251,Hamilton,(615) 425-4228,kniehaus@thelittleclinic.com,STEWART,BONNIE,KATHERINE,,bonniestew@gmail.com,FALSE,Active,,260000214,,,39.247615,-84.598272,2620 Elm Hill Pike,,,Nashville,TN,37214,(615) 425-4271,CL,Clinic - Category 2,CL ,Limited Liability Company,10/10/18,4/1/19,3/31/21,No,,,,,,,,,,,,1025548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
UrgentCare,COLERAIN URGENT CARE,3645 Stonecreek Blvd Unit D, SUITE D,Colerain Twp,OH,45251,Hamilton,(513) 923-2300,urgentcare.colerain@gmail.com,BRIJAWI,BASHAR,,,,FALSE,Active,,21944150,,,39.252845,-84.600467,3645 STONE CREEK BLVD, SUITE D,,COLERAIN TWP,OH,45251,(513) 923-2301,CL,Clinic - Category 3,UR ,Limited Liability Company,3/9/09,4/1/19,3/31/21,No,,,,,,,,,,,,1005583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
Surgery,"TRIHEALTH HOSPITAL, INC",3660 EDGEWOOD DR,,CINCINNATI,OH,45211,HAMILTON,(513)454-6200,Kelvin_Hanger@trihealth.com,,,,,,FALSE,ACTIVE,,OHL40760,,,39.178483,-84.605543,,,,,,,(513) 454-6216,,,L61,,,,,,,OHL40760,0849AS,SL-AS,,93233,,6,6/28/07,6/28/07,0,2026299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,OHAL,,,TRUE
MedicalFacility,The Cincinnati Eye Institute Foundation,3727 Saint Lawrence Ave,,Cincinnati,OH,45205,Hamilton,(513) 569-3347,kbyrd@ceifoundation.org,Arar,Hisham,Hassan,,harar@cincinnatieye.com,FALSE,Active,,260000560,,,39.110481,-84.573682,1945 Cei Dr,,,Blue Ash,OH,45242-5664,(513) 878-2299,CL,Clinic - Category 2,CL ,Corporation,6/13/19,6/13/19,3/31/21,No,,,,,,,,,,,,1025317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
HospitalsGeneral,GOOD SAMARITAN HOSPITAL,375 Dixmyth Ave,,Cincinnati,OH,45220,Hamilton,513-862-1933,greg_nocito@trihealth.com,NOCITO,GREGORY,,RPH,greg_nocito@trihealth.com,FALSE,Active,,20030650,,,39.140761,-84.522244,375 Dixmyth Avenue Inpatient Pharmacy,,,Cincinnati,OH,45220,(513) 862-1932,PMY,Pharmacy - Category 3,HS ,Company,11/24/61,4/1/19,3/31/21,Yes,,,,,,,,,,,,1010531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Hospital,,,PharmacyBoard,,,TRUE
MedicalFacility,THE LITTLE CLINIC OF OHIO LLC,3760 Paxton Ave,,Cincinnati,OH,45209,Hamilton,(513) 633-3321,kniehaus@thelittleclinic.com,Keller,Andrea,,,andrea.keller@thelittleclinic.com,FALSE,Active,,21990100,,,39.145984,-84.429831,2620 ELM HILL PIKE,,,NASHVILLE,TN,37214,,CL,Clinic - Category 2,CL ,Limited Liability Company,8/27/09,4/1/19,3/31/21,No,,,,,,,,,,,,1025550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
NursingAssisted,"S-H THIRTY-FIVE OPCO - AMBER PARK, LLC",3801 EAST GALBRAITH ROAD,,CINCINNATI,OH,45236,HAMILTON,(513)745-7600,sherry.wise@elmcroft.com,,,,,,FALSE,ACTIVE,,OHL01648,,,39.208805,-84.406393,,,,,,,(513) 745-7616,,,L12,,,,,,,OHL01648,2027R,SL-R,,,,178,1/11/95,1/6/10,0,2022961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,Residential Care Facility,,,OHAL,,,TRUE
MedicalFacility,BETHESDACARE--SHARONVILLE,3801 Hauck Rd,,Cincinnati,OH,45241,Hamilton,(513) 563-1505,timothy_henke@trihealth.com,HENKE,TIMOTHY,J.,MD,,FALSE,Active,,20293100,,,39.290106,-84.399391,3801 HAUCK ROAD,,,CINCINNATI,OH,45241,(513) 769-4776,CL,Clinic - Category 3,CL ,Company,3/17/82,4/1/19,3/31/21,No,,,,,,,,,,,,1002726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
